20
25,25,-7
75,25,-7
125,25,-7
175,25,-7
225,25,-7
275,25,-7
325,25,-7
375,25,-7
425,25,-7
475,25,-7
25,125,-7
75,125,-7
125,125,-7
175,125,-7
225,125,-7
275,125,-7
325,125,-7
375,125,-7
425,125,-7
475,125,-7
77777777777777733333333333333333333333333333333333
11111111111111177777777777777711111111111111111111
00000000000000000000000000000077777777777777700000
77777777777777711111111111111111111111111111111111
11111111111111177777777777777711111111111111111111
11111111111111111111111111111177777777777777711111
77777777777777700000000000000000000000000000000000
11111111111111177777777777777711111111111111111111
11111111111111111111111111111177777777777777711111
77777777777777766666666666666666666666666666666666
00000000000000077777777777777700000000000000000000
00000000000000000000000000000077777777777777700000
77777777777777700000000000000000000000000000000000
00000000000000077777777777777700000000000000000000
11111111111111111111111111111177777777777777711111
77777777777777700000000000000000000000000000000000
00000000000000077777777777777700000000000000000000
11111111111111111111111111111177777777777777711111
77777777777777700000000000000000000000000000000000
00000000000000077777777777777700000000000000000000
16
11.3016,1.17445,0,7
20.4272,13.2636,2,7
18.5678,12.3528,2,7
-10.5195,15.2205,1,7
0.715233,-9.83413,0,3
17.2939,-5.64261,1,7
3.91863,9.5563,0,7
18.3093,-4.33815,2,7
-7.32661,7.57236,0,7
3.19689,-5.24554,0,3
-2.4581,-19.1469,1,7
7.73492,-14.9935,1,7
-18.0196,22.7606,1,7
-10.7986,-9.54939,1,7
20.1781,5.30502,2,7
9.68959,6.47974,0,7
16
5.11677,-5.25664,0,1
-24.9527,-7.53046,2,7
9.2239,15.2677,1,7
18.1848,24.3898,2,7
7.56167,-12.4578,1,7
3.30841,-7.88202,0,1
-19.1486,23.9703,2,7
9.79136,13.4238,1,7
2.16715,-20.4542,1,7
-14.0343,8.0202,1,7
12.2808,-4.02781,1,7
15.0006,10.0413,1,7
10.1736,-19.5488,1,7
5.21944,-9.52136,0,7
15.1408,-13.3008,1,7
-3.04189,-4.74239,0,1
16
-2.99463,12.7272,1,7
-9.33356,-12.7269,1,7
5.91193,-9.94378,0,0
19.8348,18.4541,2,7
18.3646,-13.0472,2,7
24.3055,17.3349,2,7
21.7441,12.7293,2,7
-5.49798,-23.7101,1,7
23.695,-22.4778,2,7
13.5707,-5.33276,1,7
17.5229,-1.388,1,7
-20.1591,22.9741,2,7
-21.1686,-4.68051,2,7
13.1149,-9.46938,1,7
17.2776,-16.6275,2,7
21.9732,-10.717,2,7
16
-12.3604,1.55606,0,7
2.01163,2.69583,0,1
-3.60916,-4.53426,0,1
-3.93955,8.34359,0,1
-5.22872,-11.6047,1,7
5.0877,-17.4994,1,7
7.89734,6.37764,0,7
-18.8043,10.4196,2,7
-5.05166,0.862911,0,1
2.94242,18.5603,1,7
5.70376,0.916515,0,1
22.3918,-23.9768,2,7
-10.9685,-12.0776,1,7
18.3008,-2.596,2,7
-15.1044,-17.4162,1,7
-6.4963,-2.46482,0,1
16
20.5153,-24.769,2,7
-19.4693,-9.01894,2,7
-3.70855,13.8743,1,7
10.7523,9.68677,1,7
-6.03799,18.253,1,7
-7.41589,-24.6603,1,7
24.4486,-21.9963,2,7
-4.71201,0.31156,0,1
5.94609,-11.1517,1,7
-18.9847,-18.1374,2,7
-13.7599,-17.9614,1,7
-4.10594,-0.837493,0,1
-24.6606,18.2981,2,7
9.05807,-17.0768,1,7
-13.1982,-18.4067,1,7
17.0631,-17.6829,2,7
16
22.5938,-1.70186,2,7
3.11571,11.4681,0,7
-15.9495,-12.1975,1,7
-19.5699,-22.6965,2,7
5.38659,-19.2302,1,7
-23.2479,8.39027,2,7
1.05778,2.06367,0,1
-10.6636,14.9061,1,7
8.07899,-3.80103,0,1
-23.8538,15.1176,2,7
17.093,0.308724,1,7
15.457,10.3911,1,7
-15.6332,23.3802,2,7
22.1928,-9.03995,2,7
15.4433,-20.4901,2,7
-2.21569,13.0372,1,7
16
-24.1,-0.494719,2,7
11.8585,-11.2975,1,7
4.93542,14.162,1,7
19.0891,10.7052,2,7
15.9141,2.47935,1,7
-13.237,-7.02221,1,7
16.8157,-23.3309,2,7
-23.9432,-11.9853,2,7
-22.1847,16.1744,2,7
-19.8923,3.12405,2,7
6.63133,15.4988,1,7
12.4908,5.01155,1,7
12.6916,-21.5491,1,7
-4.54513,17.2015,1,7
1.2352,-16.508,1,7
-4.99041,2.13522,0,0
16
-18.1319,15.8377,2,7
-12.0673,21.0301,1,7
9.92679,23.6379,1,7
11.9443,-12.5939,1,7
-14.5991,-20.0779,1,7
-20.7781,-12.93,2,7
-19.0211,-7.76346,2,7
-10.1146,22.1532,1,7
-2.65575,18.0094,1,7
3.78453,-12.157,1,7
5.50025,-16.2039,1,7
-24.4653,8.95115,2,7
4.25095,17.7362,1,7
-14.8136,12.743,1,7
-12.2542,12.3216,1,7
-4.25973,-5.38606,0,1
16
8.673,-9.35592,1,7
-11.9139,7.31093,1,7
-22.4116,0.492206,2,7
17.7119,-17.4896,2,7
4.71406,-20.2181,1,7
-11.5107,21.9506,1,7
-5.33274,-14.3575,1,7
-5.70515,-12.3233,1,7
14.427,7.13789,1,7
18.1769,23.2231,2,7
